All_isequal,A_df1,A_df2,A_isequal,B_df1,B_df2,B_isequal,C_df1,C_df2,C_isequal,D_df1,D_df2,D_isequal,E_df1,E_df2,E_isequal
True,421.0,421.0,True,370.0,370.0,True,645.0,645.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
False,510.0,,False,922.0,,False,588.0,,False,xcpzyeuplr,,False,lmecjgmczy,,False
True,483.0,483.0,True,601.0,601.0,True,740.0,740.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
False,212.0,213.0,False,295.0,296.0,False,862.0,863.0,False,fbvofigesg,ouradkbgcn,False,iuzemasxup,lmecjgmczy,False
True,288.0,288.0,True,488.0,488.0,True,375.0,375.0,True,xcpzyeuplr,xcpzyeuplr,True,weosbzwpxt,weosbzwpxt,True
True,90.0,90.0,True,933.0,933.0,True,228.0,228.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,529.0,529.0,True,347.0,347.0,True,264.0,264.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,920.0,920.0,True,928.0,928.0,True,789.0,789.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
True,739.0,739.0,True,134.0,134.0,True,582.0,582.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,850.0,850.0,True,651.0,651.0,True,454.0,454.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
True,117.0,117.0,True,691.0,691.0,True,195.0,195.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,506.0,506.0,True,290.0,290.0,True,273.0,273.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,755.0,755.0,True,64.0,64.0,True,142.0,142.0,True,xcpzyeuplr,xcpzyeuplr,True,weosbzwpxt,weosbzwpxt,True
True,571.0,571.0,True,618.0,618.0,True,18.0,18.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
True,995.0,995.0,True,297.0,297.0,True,719.0,719.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,544.0,544.0,True,649.0,649.0,True,308.0,308.0,True,nymmmbobgk,nymmmbobgk,True,zdtjamjnql,zdtjamjnql,True
True,938.0,938.0,True,416.0,416.0,True,921.0,921.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,549.0,549.0,True,319.0,319.0,True,315.0,315.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
False,260.0,261.0,False,524.0,525.0,False,59.0,60.0,False,fbvofigesg,lblbzlxdgm,False,ascbzxjlhl,weosbzwpxt,False
True,156.0,156.0,True,464.0,464.0,True,171.0,171.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
False,400.0,401.0,False,214.0,215.0,False,37.0,38.0,False,owxhsmekyp,mtyjsvebda,False,weosbzwpxt,lmecjgmczy,False
True,10.0,10.0,True,985.0,985.0,True,288.0,288.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
True,777.0,777.0,True,33.0,33.0,True,319.0,319.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,611.0,611.0,True,543.0,543.0,True,918.0,918.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,97.0,97.0,True,552.0,552.0,True,373.0,373.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,716.0,716.0,True,341.0,341.0,True,942.0,942.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
True,415.0,415.0,True,266.0,266.0,True,880.0,880.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,302.0,302.0,True,771.0,771.0,True,900.0,900.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,393.0,393.0,True,709.0,709.0,True,202.0,202.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,821.0,821.0,True,688.0,688.0,True,541.0,541.0,True,lblbzlxdgm,lblbzlxdgm,True,weosbzwpxt,weosbzwpxt,True
True,499.0,499.0,True,735.0,735.0,True,690.0,690.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
False,978.0,,False,440.0,,False,384.0,,False,lblbzlxdgm,,False,lmecjgmczy,,False
False,43.0,44.0,False,238.0,239.0,False,238.0,239.0,False,wqcffrrpco,tlymfpehaj,False,iuzemasxup,iuzemasxup,True
True,214.0,214.0,True,566.0,566.0,True,316.0,316.0,True,lblbzlxdgm,lblbzlxdgm,True,lmecjgmczy,lmecjgmczy,True
True,316.0,316.0,True,984.0,984.0,True,257.0,257.0,True,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
True,702.0,702.0,True,432.0,432.0,True,300.0,300.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
False,794.0,795.0,False,534.0,535.0,False,944.0,945.0,False,mtyjsvebda,nymmmbobgk,False,lmecjgmczy,weosbzwpxt,False
True,756.0,756.0,True,88.0,88.0,True,687.0,687.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,617.0,617.0,True,611.0,611.0,True,45.0,45.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,114.0,114.0,True,335.0,335.0,True,974.0,974.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,216.0,216.0,True,40.0,40.0,True,373.0,373.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,38.0,38.0,True,943.0,943.0,True,780.0,780.0,True,lblbzlxdgm,lblbzlxdgm,True,ascbzxjlhl,ascbzxjlhl,True
True,954.0,954.0,True,510.0,510.0,True,582.0,582.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,409.0,409.0,True,696.0,696.0,True,429.0,429.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
False,593.0,,False,256.0,,False,387.0,,False,lblbzlxdgm,,False,iuzemasxup,,False
False,985.0,,False,974.0,,False,772.0,,False,ouradkbgcn,,False,ascbzxjlhl,,False
True,614.0,614.0,True,742.0,742.0,True,65.0,65.0,True,xcpzyeuplr,xcpzyeuplr,True,zdtjamjnql,zdtjamjnql,True
True,378.0,378.0,True,14.0,14.0,True,729.0,729.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,522.0,522.0,True,512.0,512.0,True,865.0,865.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
False,637.0,,False,738.0,,False,138.0,,False,snqkmqrzga,,False,ascbzxjlhl,,False
True,764.0,764.0,True,799.0,799.0,True,536.0,536.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,673.0,673.0,True,54.0,54.0,True,560.0,560.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
True,926.0,926.0,True,928.0,928.0,True,18.0,18.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
False,919.0,920.0,False,591.0,592.0,False,461.0,462.0,False,mtyjsvebda,snqkmqrzga,False,lmecjgmczy,weosbzwpxt,False
False,930.0,931.0,False,957.0,958.0,False,791.0,792.0,False,lblbzlxdgm,snqkmqrzga,False,lmecjgmczy,ascbzxjlhl,False
True,118.0,118.0,True,845.0,845.0,True,725.0,725.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,695.0,695.0,True,105.0,105.0,True,68.0,68.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,686.0,686.0,True,883.0,883.0,True,802.0,802.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,99.0,99.0,True,383.0,383.0,True,428.0,428.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
True,853.0,853.0,True,314.0,314.0,True,393.0,393.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,104.0,104.0,True,52.0,52.0,True,83.0,83.0,True,wqcffrrpco,wqcffrrpco,True,zdtjamjnql,zdtjamjnql,True
False,149.0,150.0,False,450.0,451.0,False,246.0,247.0,False,lblbzlxdgm,ouradkbgcn,False,lmecjgmczy,lmecjgmczy,True
False,513.0,,False,412.0,,False,274.0,,False,tlymfpehaj,,False,lmecjgmczy,,False
True,841.0,841.0,True,408.0,408.0,True,510.0,510.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,880.0,880.0,True,672.0,672.0,True,925.0,925.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,320.0,320.0,True,955.0,955.0,True,585.0,585.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,98.0,98.0,True,553.0,553.0,True,645.0,645.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
False,826.0,,False,270.0,,False,378.0,,False,nymmmbobgk,,False,iuzemasxup,,False
True,59.0,59.0,True,715.0,715.0,True,594.0,594.0,True,lblbzlxdgm,lblbzlxdgm,True,ascbzxjlhl,ascbzxjlhl,True
True,568.0,568.0,True,697.0,697.0,True,375.0,375.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,690.0,690.0,True,898.0,898.0,True,363.0,363.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,234.0,234.0,True,841.0,841.0,True,810.0,810.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,362.0,362.0,True,179.0,179.0,True,338.0,338.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
False,66.0,,False,925.0,,False,807.0,,False,lblbzlxdgm,,False,zdtjamjnql,,False
True,255.0,255.0,True,234.0,234.0,True,857.0,857.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
True,356.0,356.0,True,101.0,101.0,True,830.0,830.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,656.0,656.0,True,632.0,632.0,True,969.0,969.0,True,xcpzyeuplr,xcpzyeuplr,True,weosbzwpxt,weosbzwpxt,True
True,798.0,798.0,True,203.0,203.0,True,264.0,264.0,True,ouradkbgcn,ouradkbgcn,True,iuzemasxup,iuzemasxup,True
True,144.0,144.0,True,341.0,341.0,True,115.0,115.0,True,fbvofigesg,fbvofigesg,True,zdtjamjnql,zdtjamjnql,True
True,192.0,192.0,True,409.0,409.0,True,287.0,287.0,True,fbvofigesg,fbvofigesg,True,lmecjgmczy,lmecjgmczy,True
True,130.0,130.0,True,811.0,811.0,True,882.0,882.0,True,wqcffrrpco,wqcffrrpco,True,lmecjgmczy,lmecjgmczy,True
True,598.0,598.0,True,714.0,714.0,True,284.0,284.0,True,owxhsmekyp,owxhsmekyp,True,lmecjgmczy,lmecjgmczy,True
True,187.0,187.0,True,110.0,110.0,True,933.0,933.0,True,snqkmqrzga,snqkmqrzga,True,lmecjgmczy,lmecjgmczy,True
True,885.0,885.0,True,559.0,559.0,True,602.0,602.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,373.0,373.0,True,873.0,873.0,True,293.0,293.0,True,fbvofigesg,fbvofigesg,True,ascbzxjlhl,ascbzxjlhl,True
True,497.0,497.0,True,819.0,819.0,True,917.0,917.0,True,fbvofigesg,fbvofigesg,True,ascbzxjlhl,ascbzxjlhl,True
True,310.0,310.0,True,473.0,473.0,True,825.0,825.0,True,fbvofigesg,fbvofigesg,True,ascbzxjlhl,ascbzxjlhl,True
True,914.0,914.0,True,355.0,355.0,True,687.0,687.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
False,944.0,945.0,False,250.0,251.0,False,990.0,991.0,False,ouradkbgcn,xcpzyeuplr,False,ascbzxjlhl,weosbzwpxt,False
True,250.0,250.0,True,319.0,319.0,True,279.0,279.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,18.0,18.0,True,222.0,222.0,True,453.0,453.0,True,fbvofigesg,fbvofigesg,True,lmecjgmczy,lmecjgmczy,True
True,319.0,319.0,True,349.0,349.0,True,804.0,804.0,True,xcpzyeuplr,xcpzyeuplr,True,lmecjgmczy,lmecjgmczy,True
True,296.0,296.0,True,629.0,629.0,True,173.0,173.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
False,164.0,165.0,False,485.0,486.0,False,979.0,980.0,False,ouradkbgcn,tlymfpehaj,False,zdtjamjnql,ascbzxjlhl,False
True,200.0,200.0,True,463.0,463.0,True,116.0,116.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
False,109.0,110.0,False,773.0,774.0,False,984.0,985.0,False,fbvofigesg,lblbzlxdgm,False,iuzemasxup,lmecjgmczy,False
True,825.0,825.0,True,146.0,146.0,True,861.0,861.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
False,306.0,307.0,False,439.0,440.0,False,595.0,596.0,False,fbvofigesg,lblbzlxdgm,False,iuzemasxup,weosbzwpxt,False
True,611.0,611.0,True,407.0,407.0,True,486.0,486.0,True,wqcffrrpco,wqcffrrpco,True,iuzemasxup,iuzemasxup,True
True,387.0,387.0,True,684.0,684.0,True,840.0,840.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,126.0,126.0,True,931.0,931.0,True,298.0,298.0,True,lblbzlxdgm,lblbzlxdgm,True,weosbzwpxt,weosbzwpxt,True
True,746.0,746.0,True,616.0,616.0,True,270.0,270.0,True,wqcffrrpco,wqcffrrpco,True,lmecjgmczy,lmecjgmczy,True
True,74.0,74.0,True,401.0,401.0,True,725.0,725.0,True,ouradkbgcn,ouradkbgcn,True,weosbzwpxt,weosbzwpxt,True
False,625.0,,False,751.0,,False,96.0,,False,xcpzyeuplr,,False,zdtjamjnql,,False
True,957.0,957.0,True,242.0,242.0,True,253.0,253.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,923.0,923.0,True,479.0,479.0,True,133.0,133.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,405.0,405.0,True,753.0,753.0,True,148.0,148.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,75.0,75.0,True,557.0,557.0,True,25.0,25.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,405.0,405.0,True,197.0,197.0,True,742.0,742.0,True,ouradkbgcn,ouradkbgcn,True,weosbzwpxt,weosbzwpxt,True
True,824.0,824.0,True,541.0,541.0,True,601.0,601.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,290.0,290.0,True,755.0,755.0,True,475.0,475.0,True,snqkmqrzga,snqkmqrzga,True,zdtjamjnql,zdtjamjnql,True
True,940.0,940.0,True,213.0,213.0,True,650.0,650.0,True,tlymfpehaj,tlymfpehaj,True,weosbzwpxt,weosbzwpxt,True
True,898.0,898.0,True,679.0,679.0,True,350.0,350.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,437.0,437.0,True,686.0,686.0,True,150.0,150.0,True,snqkmqrzga,snqkmqrzga,True,zdtjamjnql,zdtjamjnql,True
True,276.0,276.0,True,436.0,436.0,True,674.0,674.0,True,nymmmbobgk,nymmmbobgk,True,weosbzwpxt,weosbzwpxt,True
True,421.0,421.0,True,89.0,89.0,True,966.0,966.0,True,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,lmecjgmczy,True
True,604.0,604.0,True,709.0,709.0,True,856.0,856.0,True,ouradkbgcn,ouradkbgcn,True,weosbzwpxt,weosbzwpxt,True
False,630.0,,False,566.0,,False,775.0,,False,fbvofigesg,,False,lmecjgmczy,,False
True,531.0,531.0,True,422.0,422.0,True,126.0,126.0,True,lblbzlxdgm,lblbzlxdgm,True,weosbzwpxt,weosbzwpxt,True
False,897.0,898.0,False,666.0,667.0,False,545.0,546.0,False,nymmmbobgk,wqcffrrpco,False,lmecjgmczy,zdtjamjnql,False
False,412.0,,False,373.0,,False,495.0,,False,fbvofigesg,,False,iuzemasxup,,False
True,103.0,103.0,True,584.0,584.0,True,160.0,160.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
False,467.0,,False,334.0,,False,604.0,,False,mtyjsvebda,,False,weosbzwpxt,,False
True,447.0,447.0,True,663.0,663.0,True,32.0,32.0,True,mtyjsvebda,mtyjsvebda,True,ascbzxjlhl,ascbzxjlhl,True
False,694.0,,False,91.0,,False,769.0,,False,wqcffrrpco,,False,lmecjgmczy,,False
True,466.0,466.0,True,432.0,432.0,True,610.0,610.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
True,956.0,956.0,True,94.0,94.0,True,378.0,378.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,624.0,624.0,True,870.0,870.0,True,837.0,837.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,804.0,804.0,True,358.0,358.0,True,83.0,83.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
True,431.0,431.0,True,33.0,33.0,True,387.0,387.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,310.0,310.0,True,373.0,373.0,True,405.0,405.0,True,mtyjsvebda,mtyjsvebda,True,iuzemasxup,iuzemasxup,True
True,790.0,790.0,True,283.0,283.0,True,591.0,591.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
True,297.0,297.0,True,956.0,956.0,True,429.0,429.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,252.0,252.0,True,609.0,609.0,True,977.0,977.0,True,xcpzyeuplr,xcpzyeuplr,True,zdtjamjnql,zdtjamjnql,True
True,42.0,42.0,True,368.0,368.0,True,197.0,197.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
True,38.0,38.0,True,663.0,663.0,True,883.0,883.0,True,owxhsmekyp,owxhsmekyp,True,ascbzxjlhl,ascbzxjlhl,True
True,880.0,880.0,True,369.0,369.0,True,499.0,499.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,805.0,805.0,True,955.0,955.0,True,171.0,171.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
True,91.0,91.0,True,864.0,864.0,True,904.0,904.0,True,ouradkbgcn,ouradkbgcn,True,iuzemasxup,iuzemasxup,True
True,864.0,864.0,True,495.0,495.0,True,243.0,243.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
False,646.0,647.0,False,214.0,215.0,False,244.0,245.0,False,xcpzyeuplr,nymmmbobgk,False,ascbzxjlhl,ascbzxjlhl,True
False,309.0,309.0,True,,,False,530.0,530.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,400.0,400.0,True,224.0,224.0,True,826.0,826.0,True,lblbzlxdgm,lblbzlxdgm,True,zdtjamjnql,zdtjamjnql,True
True,488.0,488.0,True,107.0,107.0,True,923.0,923.0,True,tlymfpehaj,tlymfpehaj,True,iuzemasxup,iuzemasxup,True
True,992.0,992.0,True,205.0,205.0,True,170.0,170.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,622.0,622.0,True,421.0,421.0,True,1.0,1.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
True,63.0,63.0,True,473.0,473.0,True,57.0,57.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,664.0,664.0,True,343.0,343.0,True,696.0,696.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,65.0,65.0,True,502.0,502.0,True,457.0,457.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
False,163.0,164.0,False,66.0,67.0,False,259.0,260.0,False,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,zdtjamjnql,False
True,51.0,51.0,True,980.0,980.0,True,145.0,145.0,True,nymmmbobgk,nymmmbobgk,True,weosbzwpxt,weosbzwpxt,True
True,623.0,623.0,True,528.0,528.0,True,231.0,231.0,True,mtyjsvebda,mtyjsvebda,True,ascbzxjlhl,ascbzxjlhl,True
True,528.0,528.0,True,530.0,530.0,True,790.0,790.0,True,tlymfpehaj,tlymfpehaj,True,zdtjamjnql,zdtjamjnql,True
True,866.0,866.0,True,300.0,300.0,True,873.0,873.0,True,nymmmbobgk,nymmmbobgk,True,weosbzwpxt,weosbzwpxt,True
True,106.0,106.0,True,837.0,837.0,True,833.0,833.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,247.0,247.0,True,179.0,179.0,True,574.0,574.0,True,owxhsmekyp,owxhsmekyp,True,weosbzwpxt,weosbzwpxt,True
True,482.0,482.0,True,315.0,315.0,True,741.0,741.0,True,xcpzyeuplr,xcpzyeuplr,True,zdtjamjnql,zdtjamjnql,True
True,707.0,707.0,True,573.0,573.0,True,696.0,696.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,985.0,985.0,True,588.0,588.0,True,621.0,621.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,431.0,431.0,True,391.0,391.0,True,689.0,689.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,593.0,593.0,True,963.0,963.0,True,970.0,970.0,True,xcpzyeuplr,xcpzyeuplr,True,ascbzxjlhl,ascbzxjlhl,True
True,567.0,567.0,True,877.0,877.0,True,915.0,915.0,True,fbvofigesg,fbvofigesg,True,weosbzwpxt,weosbzwpxt,True
False,776.0,,False,651.0,,False,401.0,,False,wqcffrrpco,,False,weosbzwpxt,,False
True,35.0,35.0,True,484.0,484.0,True,160.0,160.0,True,mtyjsvebda,mtyjsvebda,True,zdtjamjnql,zdtjamjnql,True
True,828.0,828.0,True,670.0,670.0,True,611.0,611.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,560.0,560.0,True,855.0,855.0,True,197.0,197.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,434.0,434.0,True,394.0,394.0,True,656.0,656.0,True,xcpzyeuplr,xcpzyeuplr,True,weosbzwpxt,weosbzwpxt,True
True,199.0,199.0,True,686.0,686.0,True,814.0,814.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
False,638.0,639.0,False,57.0,58.0,False,426.0,427.0,False,mtyjsvebda,mtyjsvebda,True,lmecjgmczy,iuzemasxup,False
False,284.0,,False,990.0,,False,161.0,,False,owxhsmekyp,,False,lmecjgmczy,,False
True,440.0,440.0,True,668.0,668.0,True,187.0,187.0,True,ouradkbgcn,ouradkbgcn,True,iuzemasxup,iuzemasxup,True
True,773.0,773.0,True,372.0,372.0,True,577.0,577.0,True,snqkmqrzga,snqkmqrzga,True,iuzemasxup,iuzemasxup,True
True,774.0,774.0,True,858.0,858.0,True,248.0,248.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,593.0,593.0,True,910.0,910.0,True,37.0,37.0,True,owxhsmekyp,owxhsmekyp,True,zdtjamjnql,zdtjamjnql,True
True,755.0,755.0,True,402.0,402.0,True,508.0,508.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
True,405.0,405.0,True,891.0,891.0,True,502.0,502.0,True,xcpzyeuplr,xcpzyeuplr,True,iuzemasxup,iuzemasxup,True
True,59.0,59.0,True,764.0,764.0,True,563.0,563.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,283.0,283.0,True,246.0,246.0,True,786.0,786.0,True,nymmmbobgk,nymmmbobgk,True,lmecjgmczy,lmecjgmczy,True
True,987.0,987.0,True,852.0,852.0,True,707.0,707.0,True,ouradkbgcn,ouradkbgcn,True,lmecjgmczy,lmecjgmczy,True
True,134.0,134.0,True,640.0,640.0,True,11.0,11.0,True,snqkmqrzga,snqkmqrzga,True,weosbzwpxt,weosbzwpxt,True
True,271.0,271.0,True,110.0,110.0,True,510.0,510.0,True,snqkmqrzga,snqkmqrzga,True,ascbzxjlhl,ascbzxjlhl,True
True,866.0,866.0,True,88.0,88.0,True,689.0,689.0,True,nymmmbobgk,nymmmbobgk,True,iuzemasxup,iuzemasxup,True
True,944.0,944.0,True,922.0,922.0,True,942.0,942.0,True,mtyjsvebda,mtyjsvebda,True,weosbzwpxt,weosbzwpxt,True
True,550.0,550.0,True,705.0,705.0,True,411.0,411.0,True,tlymfpehaj,tlymfpehaj,True,lmecjgmczy,lmecjgmczy,True
True,446.0,446.0,True,433.0,433.0,True,630.0,630.0,True,ouradkbgcn,ouradkbgcn,True,ascbzxjlhl,ascbzxjlhl,True
True,184.0,184.0,True,792.0,792.0,True,430.0,430.0,True,owxhsmekyp,owxhsmekyp,True,iuzemasxup,iuzemasxup,True
True,531.0,531.0,True,978.0,978.0,True,756.0,756.0,True,wqcffrrpco,wqcffrrpco,True,lmecjgmczy,lmecjgmczy,True
True,871.0,871.0,True,737.0,737.0,True,88.0,88.0,True,wqcffrrpco,wqcffrrpco,True,weosbzwpxt,weosbzwpxt,True
False,979.0,980.0,False,819.0,820.0,False,426.0,427.0,False,owxhsmekyp,mtyjsvebda,False,zdtjamjnql,lmecjgmczy,False
True,583.0,583.0,True,606.0,606.0,True,786.0,786.0,True,wqcffrrpco,wqcffrrpco,True,ascbzxjlhl,ascbzxjlhl,True
True,270.0,270.0,True,870.0,870.0,True,456.0,456.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,706.0,706.0,True,887.0,887.0,True,594.0,594.0,True,tlymfpehaj,tlymfpehaj,True,ascbzxjlhl,ascbzxjlhl,True
True,642.0,642.0,True,716.0,716.0,True,65.0,65.0,True,nymmmbobgk,nymmmbobgk,True,ascbzxjlhl,ascbzxjlhl,True
True,623.0,623.0,True,856.0,856.0,True,326.0,326.0,True,lblbzlxdgm,lblbzlxdgm,True,lmecjgmczy,lmecjgmczy,True
True,685.0,685.0,True,210.0,210.0,True,677.0,677.0,True,lblbzlxdgm,lblbzlxdgm,True,iuzemasxup,iuzemasxup,True
True,123.0,123.0,True,224.0,224.0,True,828.0,828.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
False,119.0,,False,267.0,,False,396.0,,False,fbvofigesg,,False,weosbzwpxt,,False
True,859.0,859.0,True,95.0,95.0,True,365.0,365.0,True,fbvofigesg,fbvofigesg,True,iuzemasxup,iuzemasxup,True
